client_id,client_segment,industry,agreed_terms
CLI-1460,SMB,Logistics,Net-15
CLI-0149,SMB,Construction,Net-15
CLI-1531,Enterprise ,IT Services,Net-60
CLI-2966,Mid-Market,Textiles,Net-15
CLI-3213,SMB,Retail,
CLI-2562,SMB,IT Services,Net-30
CLI-1644,Mid-Market,IT Services,Net-15
CLI-3096,SMB,Retail,Net-15
CLI-3816,Enterprise,Textiles,Net-60
CLI-2370,enterprise,Construction,Net-60
CLI-3157,Mid-Market,,Net-60
CLI-3424,Enterprise,Logistics,Net-60
CLI-2489,Mid-Market,FMCG,Net-30
CLI-1210,SMB,Logistics,Net-60
CLI-2449,Mid-Market,Pharma,Net-15
CLI-0372,Enterprise,IT Services,Net-15
CLI-2680,Mid-Market,Manufacturing,Net-60
CLI-4535,Mid-Market,Textiles,Net-30
CLI-1577,Mid-Market,Construction,Net-15
CLI-0225,SMB,Pharma,Net-30
CLI-2290,Mid-Market,FMCG,Net-60
CLI-4821,Enterprise,FMCG,NET-30
CLI-0380,Mid-Market,FMCG,Net-60
CLI-0450,Mid-Market,Pharma,Net-15
CLI-3699,Enterprise,FMCG,Net-30
CLI-4835,Mid-Market,Construction,Net-30
CLI-1450,Mid-Market,Pharma,Net-30
CLI-1206,SMB,Logistics,Net-30
CLI-4552,SMB,IT Services,Net-15
CLI-0281,Mid-Market,Retail,Net-60
CLI-4269,SMB,,15 days
CLI-0958,SMB,IT Services,Net-60
CLI-4954,Mid-Market,Pharma,Net-15
CLI-2125,mid-market,Textiles,Net-30
CLI-3236,Enterprise,Pharma,Net-60
CLI-0791,SMB,Pharma,Net-60
CLI-1974,Mid-Market,Construction,
CLI-3218,Mid-Market,Construction,Net-15
CLI-1388,Enterprise,Textiles,Net-60
CLI-3998,Mid-Market,IT Services,Net-30
CLI-0686,Mid-Market,Retail,Net-15
CLI-0107,SMB,Pharma,Net-60
CLI-3140,smb,IT Services,Net-15
CLI-0002,SMB,Logistics,Net-15
CLI-4824,Mid-Market,Manufacturing,Net-15
CLI-4580,SMB,FMCG,Net-60
CLI-3293,Enterprise,Textiles,net15
CLI-4157,SMB,Manufacturing,Net-15
CLI-0916,Mid-Market,Pharma,Net-30
CLI-0412,Enterprise,IT Services,Net-15
CLI-0006,SMB,Logistics,60 days
CLI-1643,SMB,Manufacturing,Net-15
CLI-4265,SMB,IT Services,Net-30
CLI-2930,SMB,Manufacturing,Net-60
CLI-2928,Enterprise,Textiles,Net-60
CLI-4937,SMB,Manufacturing,Net-15
CLI-2228,ENTERPRISE,Textiles,60 days
CLI-0537,SMB,IT Services,Net-15
CLI-4448,Enterprise,IT Services,Net-15
CLI-3972,SMB,Construction,net60
CLI-0881,Enterprise,Retail,Net-60
CLI-3657,Enterprise,Manufacturing,Net-60
CLI-2467,enterprise,Manufacturing,Net-60
CLI-3355,SMB,Construction,Net-60
CLI-1286,Mid-Market,Retail,Net-15
CLI-0503,SMB,Retail,Net-30
CLI-1240,SMB,Construction,Net-15
CLI-3227,Mid-Market,IT Services,Net-30
CLI-4752,Mid-Market,Logistics,Net-30
CLI-4207,Enterprise,Retail,Net-15
CLI-2617,Enterprise,FMCG,Net-60
CLI-2307, SMB,Manufacturing,Net-60
CLI-3475,Enterprise,Retail,Net-60
CLI-0860,SMB,Pharma,Net-15
CLI-2876,Enterprise,Manufacturing,net60
CLI-2913,Enterprise,Logistics,Net-30
CLI-2060,SMB,Pharma,Net-15
CLI-2909,Enterprise,Pharma,
CLI-1675,Enterprise,,Net-60
CLI-4513,Mid-Market,Construction,Net-30
CLI-2258,Enterprise,Logistics,30 days
CLI-4960,Mid-Market,,Net-60
CLI-1283,Enterprise,IT Services,Net-60
CLI-4877,Enterprise,Textiles,net30
CLI-1660,mid-market,Construction,Net-15
CLI-2788,SMB,Construction,Net-30
CLI-3461,Enterprise,Manufacturing,net60
CLI-2978,Enterprise,Construction,Net-60
CLI-3178,Enterprise,IT Services,Net-30
CLI-3091,Enterprise,Logistics,Net-30
CLI-4347,SMB,Pharma,Net-30
CLI-4190,SMB,Manufacturing,Net-30
CLI-0475,Enterprise,IT Services,Net-30
CLI-0727,SMB,Textiles,Net-15
CLI-4303,Enterprise,Textiles,Net-60
CLI-0333,Mid-Market,Logistics,NET-60
CLI-3541,Mid-Market,FMCG,Net-30
CLI-4575,SMB,Logistics,Net-15
CLI-3038,SMB,FMCG,
CLI-2692,Mid-Market,Logistics,Net-15
CLI-0502,Enterprise,Textiles,Net-30
CLI-2388,Mid-Market,Textiles,Net-30
CLI-3010,SMB,IT Services,Net-30
CLI-1763,Enterprise,Textiles,
CLI-1883,SMB,Retail,Net-15
CLI-4424,Mid-Market,Textiles,Net-60
CLI-4872,Mid Market,Construction,Net-15
CLI-1064,Enterprise,Manufacturing,Net-30
CLI-1649,Mid-Market,FMCG,Net-30
CLI-1954,Enterprise,Retail,Net-15
CLI-0869,Mid-Market,IT Services,
CLI-4288,Enterprise,,Net-60
CLI-3287,SMB,,
CLI-2407,SMB,Manufacturing,Net-15
CLI-4590,SMB,Pharma,Net-60
CLI-0003,Enterprise,Textiles,Net-60
CLI-4012,Enterprise,IT Services,Net-15
CLI-1564,Mid-Market,Manufacturing,Net-60
CLI-4420,Enterprise,Textiles,Net-30
CLI-2548,SMB,Logistics,Net-60
CLI-1719,Enterprise,IT Services,Net-30
CLI-3817,Enterprise,Textiles,Net-30
CLI-4429,SMB,Manufacturing,NET-15
CLI-0859,SMB,Pharma,Net-60
CLI-4361,SMB,IT Services,Net-30
CLI-2237,Enterprise,Construction,Net-15
CLI-2135,Mid-Market,Logistics,Net-30
CLI-3538,Mid-Market,Retail,Net-30
CLI-4798,Mid-Market,Manufacturing,Net-30
CLI-1851,Mid-Market,FMCG,Net-15
CLI-4047,Mid-Market,Retail,Net-60
CLI-4979,Enterprise,FMCG,Net-60
CLI-0132,Mid-Market,Construction,Net-30
CLI-1593,Mid-Market,Pharma,Net-30
CLI-1457,SMB,Construction,Net-30
CLI-2810,Mid-Market,Textiles,Net-60
CLI-0419,Mid-Market,Textiles,Net-30
CLI-3360,Mid-Market,Pharma,60 days
CLI-0765,SMB,Retail,Net-30
CLI-0460,SMB,Construction,Net-60
CLI-0725,Enterprise,Manufacturing,Net-60
CLI-1352,Mid-Market,Construction,Net-15
CLI-2437,Enterprise,Pharma,Net-60
CLI-1662,Mid-Market,Manufacturing,Net-15
CLI-2165,SMB,IT Services,Net-15
CLI-3837,Enterprise,Logistics,Net-15
CLI-3645,Enterprise,,
CLI-0952,Mid-Market,Retail,Net-60
CLI-3173,Enterprise,Textiles,Net-30
CLI-1222,SMB,Construction,Net-30
CLI-0911,Enterprise,Pharma,Net-60
CLI-1087,SMB,,Net-60
CLI-0678,SMB,,Net-60
CLI-2621,SMB,IT Services,Net-30
CLI-2492,Enterprise,Pharma,Net-60
CLI-3286,Mid-Market,Logistics,Net-60
CLI-1611,SMB,Pharma,Net-15
CLI-1149,Mid-Market,Manufacturing,Net-60
CLI-1598,Enterprise,FMCG,Net-30
CLI-4142,Mid-Market,IT Services,Net-30
CLI-4690,Enterprise,Retail,
CLI-2642,Enterprise,Construction,Net-15
CLI-4054,SMB,Textiles,Net-30
CLI-2096,Enterprise ,Textiles,Net-30
CLI-0185,Enterprise,Logistics,Net-15
CLI-0982,Mid-Market,Retail,Net-60
CLI-2264,SMB,Logistics,Net-15
CLI-0237,SMB,Manufacturing,Net-30
CLI-4807,SMB,Retail,Net-30
CLI-3060,Mid-Market,FMCG,Net-30
CLI-0647,Mid-Market,FMCG,Net-30
CLI-4912,Mid Market,Logistics,Net-30
CLI-0167,Mid-Market,Logistics,NET-60
CLI-2062,SMB,Pharma,Net-15
CLI-0878,Enterprise,IT Services,Net-30
CLI-2536,SMB,Pharma,Net-60
CLI-1307,Mid-Market,Pharma,Net-60
CLI-2082,Enterprise,,Net-60
CLI-3666,SMB,Manufacturing,Net-60
CLI-3357,enterprise,Logistics,Net-60
CLI-2484,Mid-Market,FMCG,Net-15
CLI-0178,Mid-Market,Textiles,Net-60
CLI-3884,Enterprise,Construction,Net-15
CLI-1082,SMB,Pharma,15 days
CLI-3340,SMB,Logistics,Net-60
CLI-1006,SMB,FMCG,Net-60
CLI-1121,Mid-Market,Manufacturing,Net-30
CLI-1823,Enterprise,Textiles,Net-30
CLI-4359,Enterprise,Retail,Net-30
CLI-2059,SMB,Manufacturing,Net-15
CLI-4839,smb,Logistics,Net-30
CLI-0434,Mid-Market,Manufacturing,Net-15
CLI-2166,SMB,Construction,Net-60
CLI-2431,Mid-Market,FMCG,Net-30
CLI-0371,SMB,IT Services,Net-30
CLI-4941,Mid-Market,Pharma,Net-60
CLI-1841,smb,FMCG,Net-60
CLI-3032,Mid-Market,FMCG,NET-15
CLI-1241,Mid-Market,Retail,Net-15
CLI-3273,SMB,FMCG,Net-60
CLI-2222,SMB,FMCG,Net-60
CLI-1813,SMB,Pharma,Net-30
CLI-0784,Enterprise,Construction,Net-60
CLI-2266,Enterprise,Retail,Net-60
CLI-0360,Enterprise,Textiles,Net-60
CLI-4146,SMB,Textiles,Net-30
CLI-4876,Mid-Market,Pharma,Net-30
CLI-4557,Mid-Market,Manufacturing,Net-15
CLI-3680,Mid-Market,Retail,Net-30
CLI-2701,Mid-Market,Retail,Net-15
CLI-3682,Enterprise,IT Services,NET-15
CLI-1535,Enterprise,Manufacturing,Net-15
CLI-4657,Mid-Market,FMCG,Net-60
CLI-0536,SMB,Textiles,
CLI-4591,Mid-Market,Logistics,Net-15
CLI-2915,Mid-Market,Pharma,Net-15
CLI-3872,Mid-Market,Retail,Net-30
CLI-3878,Enterprise,Retail,Net-15
CLI-3049,SMB,Construction,Net-30
CLI-0234,SMB,FMCG,NET-60
CLI-4799,Enterprise,Manufacturing,Net-15
CLI-3147,SMB,Textiles,Net-15
CLI-4947,Mid-Market,Textiles,Net-30
CLI-2211,Enterprise,,Net-30
CLI-0958,Enterprise,Construction,Net-15
CLI-2821,Mid-Market,Manufacturing,Net-60
CLI-3723,Enterprise,Retail,Net-60
CLI-4422,SMB,FMCG,15 days
CLI-2023,Enterprise,Pharma,Net-15
CLI-1045,SMB,Construction,Net-60
CLI-1230,Mid-Market,FMCG,Net-15
CLI-3422,Enterprise,Construction,30 days
CLI-2354,SMB,Pharma,Net-30
CLI-3595,Mid-Market,IT Services,Net-15
CLI-1715,Enterprise,Retail,Net-30
CLI-4402,Enterprise,Pharma,Net-15
CLI-3951,Mid-Market,Pharma,Net-60
CLI-1012,Enterprise,Pharma,Net-30
CLI-3337,Mid-Market,Retail,Net-30
CLI-2011,Mid-Market,Logistics,Net-15
CLI-4308,Mid-Market,Construction,Net-60
CLI-3993,SMB,Pharma,Net-60
CLI-1170,SMB,IT Services,Net-30
CLI-4904,SMB,Textiles,Net-15
CLI-0441,Mid-Market,Textiles,Net-60
CLI-2291,Mid-Market,Construction,Net-15
CLI-2616,Enterprise,Logistics,Net-30
CLI-1499,Enterprise,Pharma,Net-60
CLI-2711,Mid-Market,Textiles,Net-60
CLI-3560, SMB,Retail,Net-60
CLI-4649,Enterprise,FMCG,Net-15
CLI-3159,Enterprise,Construction,Net-60
CLI-1199,SMB,Logistics,Net-30
CLI-1700,Smb,IT Services,Net-15
CLI-0397,Enterprise,FMCG,Net-60
CLI-4486,MID-MARKET,Manufacturing,Net-60
CLI-4300,Mid-Market,Textiles,Net-60
CLI-2456,Mid-Market,Construction,Net-30
CLI-0096,Mid-Market,Retail,Net-60
CLI-4264,Enterprise,Construction,Net-60
CLI-2525,SMB,Construction,Net-60
CLI-3343,Mid-Market,Logistics,Net-60
CLI-3224,Mid-Market,Logistics,net30
CLI-3587,Mid-Market,FMCG,Net-15
CLI-3257,Enterprise,Retail,Net-15
CLI-3527,Mid-Market,Retail,Net-30
CLI-1984,Enterprise,FMCG,Net-15
CLI-0375,Mid-Market,Construction,Net-30
CLI-1145,Mid-Market,Textiles,Net-15
CLI-2581,SMB,Manufacturing,Net-15
CLI-1488,enterprise,Textiles,Net-60
CLI-2516,Mid-Market,Manufacturing,
CLI-1464,Mid-Market,Pharma,Net-30
CLI-2106,SMB,Retail,Net-15
CLI-1922,SMB,FMCG,Net-30
CLI-2722,Enterprise,Textiles,Net-15
CLI-3828,Mid-Market,Retail,Net-30
CLI-4493,Mid-Market,Retail,Net-30
CLI-2573,Enterprise,Manufacturing,Net-30
CLI-4838,Enterprise,Retail,Net-60
CLI-2285,SMB,Construction,
CLI-3149,SMB,FMCG,Net-60
CLI-4725,Mid-Market,Construction,Net-30
CLI-1833,Enterprise,,Net-30
CLI-3095,SMB,Construction,Net-60
CLI-4962,SMB,Textiles,NET-15
CLI-1268,Enterprise,Construction,Net-15
CLI-4759,Mid-Market,Textiles,Net-15
CLI-0632,Mid-Market,IT Services,Net-30
CLI-3056,SMB,Pharma,Net-60
CLI-3518,SMB,FMCG,Net-15
CLI-3860,SMB,Pharma,Net-30
CLI-1812,Enterprise ,Retail,Net-30
CLI-4442,SMB,FMCG,
CLI-3702,Enterprise,Logistics,Net-30
CLI-2979,SMB,Construction,Net-60
CLI-3910,Mid-Market,IT Services,Net-30
CLI-1624,Enterprise,Manufacturing,Net-60
CLI-1765,SMB,Pharma,Net-60
CLI-2128,Mid-Market,Construction,Net-60
CLI-4440,SMB,IT Services,Net-30
CLI-4106,SMB,Pharma,NET-15
CLI-4450,mid-market,Logistics,Net-15
CLI-1312,Enterprise,IT Services,Net-60
CLI-0137,Mid-Market,Logistics,NET-60
CLI-3821,SMB,IT Services,Net-15
CLI-4325,Mid-Market,IT Services,Net-30
CLI-0394,Enterprise,Textiles,Net-30
CLI-3265,Mid-Market,Logistics,Net-60
CLI-0021,SMB,Pharma,Net-15
CLI-1604,Mid-Market,Retail,Net-15
CLI-2735,SMB,Manufacturing,
CLI-4567,SMB,FMCG,Net-15
CLI-0268,Enterprise,Manufacturing,Net-15
CLI-2452,smb,Manufacturing,Net-60
CLI-0876,Enterprise,Textiles,Net-30
CLI-2312,Mid-Market,Construction,Net-30
CLI-4724,Enterprise,Textiles,Net-60
CLI-1852,Mid-Market,Textiles,Net-30
CLI-2069,SMB,Retail,Net-30
CLI-1168,Mid-Market,IT Services,Net-30
CLI-3836,Enterprise,,Net-30
CLI-2989,Mid-Market,FMCG,net30
CLI-4972,SMB,Pharma,60 days
CLI-3979,Mid Market,Manufacturing,Net-60
CLI-3387,Enterprise,Retail,Net-15
CLI-4814,SMB,IT Services,Net-15
CLI-2949,Mid-Market,Logistics,Net-60
CLI-0840,Enterprise,Pharma,Net-15
CLI-1890,Mid-Market,FMCG,60 days
CLI-3256,Mid-Market,FMCG,Net-30
CLI-2691,Mid-Market,Logistics,net15
CLI-1600,Mid-Market,Construction,Net-30
CLI-4632,SMB,Logistics,Net-30
CLI-4704,Mid-Market,Construction,Net-15
CLI-0688,SMB,Manufacturing,Net-15
CLI-3043,Enterprise,Manufacturing,Net-30
CLI-2798,SMB,Logistics,Net-15
CLI-0908,Enterprise,IT Services,Net-30
CLI-4063,SMB,Manufacturing,Net-15
CLI-2751,Enterprise,IT Services,Net-60
CLI-1558,Enterprise,Manufacturing,Net-60
CLI-4418,SMB,Pharma,Net-30
CLI-1916,SMB,IT Services,Net-60
CLI-3305,Enterprise,Manufacturing,Net-30
CLI-4740,Mid-Market,Retail,Net-30
CLI-0600,Mid-Market,Logistics,Net-60
CLI-4860,Enterprise,Logistics,Net-30
CLI-0065,Mid Market,Logistics,Net-60
CLI-0373,Mid-Market,IT Services,Net-15
CLI-3491,Mid-Market,Logistics,Net-15
CLI-3025,SMB,FMCG,Net-15
CLI-4054,SMB,Pharma,Net-15
CLI-0220,Enterprise,IT Services,Net-30
CLI-0129, SMB,FMCG,Net-15
CLI-4529,Mid-Market,Retail,Net-15
CLI-2010,Mid-Market,Textiles,Net-60
CLI-2104,mid-market,FMCG,Net-30
CLI-3973,SMB,IT Services,Net-30
CLI-1925,SMB,Retail,Net-60
CLI-4383,Mid-Market,Manufacturing,Net-15
CLI-0813,Enterprise,Construction,Net-15
CLI-3924,Mid-Market,,Net-15
CLI-2675,Enterprise,IT Services,Net-15
CLI-2714,Mid-Market,IT Services,Net-15
CLI-3190,SMB,Retail,Net-30
CLI-4554,Enterprise,Manufacturing,net30
CLI-1484,Enterprise,IT Services,Net-15
CLI-3615,Enterprise,Logistics,Net-15
CLI-1172,ENTERPRISE,Retail,
CLI-3048,Mid-Market,IT Services,Net-30
CLI-3228,Mid-Market,Pharma,Net-15
CLI-1313,Enterprise,Logistics,Net-60
CLI-1425,MID-MARKET,Textiles,Net-30
CLI-2306,SMB,Retail,Net-15
CLI-2279,Mid-Market,Construction,Net-60
CLI-0824,Enterprise,Retail,Net-60
CLI-0030,SMB,,Net-60
CLI-1184,SMB,Retail,
CLI-3613,SMB,Retail,Net-15
CLI-1380,Mid-Market,Retail,Net-30
CLI-2520,Enterprise,Manufacturing,
CLI-1054,Enterprise,IT Services,Net-30
CLI-2473,Enterprise,Construction,Net-30
CLI-4928,Mid-Market,Manufacturing,Net-15
CLI-0934,Mid-Market,FMCG,Net-30
CLI-1699,SMB,Construction,Net-30
CLI-2772,SMB,Construction,Net-15
CLI-2347,Mid-Market,Pharma,Net-15
CLI-0844,Mid-Market,Manufacturing,Net-30
CLI-1209,Enterprise,Pharma,Net-60
CLI-1810,Enterprise,Manufacturing,Net-15
CLI-4976,Enterprise,Construction,Net-15
CLI-4131,SMB,Manufacturing,Net-30
CLI-4662,Enterprise,Textiles,Net-15
CLI-3111,Enterprise,IT Services,net60
CLI-2319,Enterprise,Construction,Net-15
CLI-3491,Enterprise,Textiles,Net-60
CLI-1333,SMB,Pharma,Net-60
CLI-0423,Mid-Market,IT Services,Net-30
CLI-2236,SMB,Logistics,Net-60
CLI-0692,Mid-Market,Textiles,Net-30
CLI-1562,SMB,Logistics,Net-30
CLI-1924,SMB,Construction,Net-30
CLI-3509,MID-MARKET,Textiles,Net-60
CLI-3932,Enterprise,Pharma,Net-30
CLI-1272,Mid-Market,,15 days
CLI-4695,Enterprise,Construction,Net-30
CLI-1372,SMB,FMCG,Net-30
CLI-4079,Mid-Market,,NET-30
CLI-2727,Mid-Market,Logistics,Net-30
CLI-0004,Enterprise,Retail,Net-30
CLI-2994,SMB,Textiles,Net-60
CLI-4950,SMB,IT Services,net30
CLI-4029,Enterprise,Manufacturing,
CLI-2967, SMB,Textiles,Net-30
CLI-3908,SMB,Retail,Net-60
CLI-2391,Mid-Market,Manufacturing,Net-30
CLI-2292,Mid-Market,,Net-15
CLI-0583,Mid-Market,Pharma,Net-15
CLI-1011,SMB,Pharma,Net-30
CLI-3734,Mid-Market,IT Services,Net-60
CLI-4898,SMB,,Net-15
CLI-2780,SMB,IT Services,Net-15
CLI-2364,SMB,IT Services,Net-15
CLI-2328,Enterprise,Manufacturing,Net-30
CLI-3395,Enterprise,Textiles,Net-60
CLI-3662,SMB,Pharma,Net-60
CLI-3567,Enterprise,Logistics,Net-30
CLI-0384,SMB,Logistics,
CLI-1930,Mid-Market,Pharma,Net-30
CLI-0336,Mid-Market,Manufacturing,Net-30
CLI-2025,SMB,FMCG,Net-60
CLI-1220,Enterprise,Textiles,Net-60
CLI-0915,Mid-Market,Pharma,Net-30
CLI-1875,Mid-Market,Construction,Net-15
CLI-4793,Smb,Construction,net30
CLI-1652,Enterprise,,Net-30
CLI-0151,Enterprise,Textiles,NET-15
CLI-3144,Mid-Market,Construction,Net-60
CLI-2749,enterprise,Pharma,Net-30
CLI-4232,SMB,IT Services,Net-60
CLI-4679,Mid-Market,Textiles,Net-15
CLI-4626,SMB,FMCG,Net-60
CLI-2660,Enterprise,Textiles,Net-30
CLI-4896,SMB,Logistics,
CLI-3592,Mid-Market,FMCG,
CLI-3892,Mid-Market,Logistics,Net-15
CLI-1786,Enterprise,IT Services,Net-15
CLI-1623,Mid-Market,IT Services,Net-30
CLI-0048,Enterprise,Retail,Net-60
CLI-1359,SMB,Logistics,Net-60
CLI-3806,Enterprise,Manufacturing,
CLI-0123,SMB,Textiles,Net-60
CLI-2980,Enterprise,Textiles,Net-15
CLI-2806,Mid-Market,Logistics,Net-30
CLI-2790,Enterprise,Manufacturing,Net-60
CLI-4685,Enterprise,Logistics,Net-15
CLI-3193, SMB,Construction,
CLI-1487,ENTERPRISE,Textiles,Net-60
CLI-4497,SMB,Logistics,Net-15
CLI-3963,Mid-Market,Retail,Net-60
CLI-1723,Enterprise,Manufacturing,Net-15
CLI-3885,Mid-Market,Logistics,Net-30
CLI-4583,Mid-Market,IT Services,Net-30
CLI-2383,SMB,FMCG,Net-60
CLI-4917,Enterprise,Logistics,Net-60
CLI-1533,Mid-Market,,Net-60
CLI-4003,Mid-Market,Textiles,Net-30
CLI-4045,SMB,Textiles,NET-30
CLI-0388,Enterprise,IT Services,Net-15
CLI-0676,ENTERPRISE,Logistics,Net-15
CLI-0975,ENTERPRISE,Textiles,Net-60
CLI-0094,Enterprise,IT Services,Net-60
CLI-4922,Mid-Market,Retail,Net-15
CLI-4523,Mid-Market,FMCG,15 days
CLI-0329,Mid-Market,IT Services,Net-30
CLI-4391,Mid-Market,Construction,Net-15
CLI-4617,Mid-Market,Logistics,Net-60
CLI-0892,Enterprise,Pharma,Net-60
CLI-4825,Enterprise,Manufacturing,Net-15
CLI-2122,SMB,Retail,Net-15
CLI-2754,SMB,Textiles,Net-15
CLI-4008,Enterprise,Construction,NET-30
CLI-1920,SMB,Construction,Net-60
CLI-2488,Mid-Market,IT Services,Net-60
CLI-2514,Mid-Market,Textiles,Net-30
CLI-1872,SMB,Manufacturing,Net-60
CLI-2471,SMB,Construction,Net-15
CLI-0906,Mid-Market,Pharma,Net-60
CLI-0156,Enterprise,Pharma,30 days
CLI-2344,SMB,IT Services,Net-30
CLI-3289,SMB,FMCG,Net-60
CLI-2604,Enterprise,Pharma,Net-15
CLI-0875,Mid-Market,Construction,Net-30
CLI-2278,SMB,FMCG,Net-60
CLI-2156,Mid-Market,Pharma,Net-60
CLI-0544,Mid-Market,Manufacturing,Net-15
CLI-2973,SMB,Logistics,Net-30
CLI-1078,Mid-Market,Construction,Net-60
CLI-1989,Enterprise,Logistics,Net-60
CLI-2527,Mid-Market,IT Services,Net-15
CLI-1486,Enterprise,Manufacturing,Net-30
CLI-1411,SMB,Construction,Net-30
CLI-2140,Mid-Market,Retail,Net-30
CLI-4620,Mid-Market,Textiles,Net-60
CLI-2468,SMB,Construction,Net-15
CLI-2653,SMB,Textiles,Net-30
CLI-0812,Enterprise,Manufacturing,Net-60
CLI-1845,smb,FMCG,Net-60
CLI-4114,Mid-Market,Manufacturing,Net-60
CLI-2578,Enterprise,Manufacturing,
CLI-4362,Mid-Market,Construction,NET-60
CLI-2922,Mid-Market,Textiles,
CLI-4153,Mid-Market,Construction,Net-15
CLI-1324,Enterprise,Manufacturing,Net-15
CLI-0124,Enterprise,Pharma,net30
CLI-1186,Mid-Market,Pharma,Net-30
CLI-4676,SMB,Construction,Net-30
CLI-0645,Enterprise,Retail,NET-15
CLI-2740,Enterprise,Textiles,Net-60
CLI-2543,SMB,FMCG,Net-15
CLI-4296,Mid-Market,Logistics,Net-60
CLI-0912,Smb,FMCG,Net-15
CLI-3243,SMB,Logistics,Net-30
CLI-2210,Enterprise,Logistics,Net-15
CLI-2854,Enterprise,Logistics,Net-60
CLI-4346,Mid-Market,Manufacturing,30 days
CLI-2005,SMB,Construction,Net-30
CLI-1506,Enterprise,Textiles,Net-15
CLI-0393,Mid-Market,Logistics,
CLI-0591,SMB,Retail,Net-30
CLI-2831,Mid-Market,Construction,Net-30
CLI-0370,SMB,FMCG,Net-30
CLI-2982,SMB,Retail,Net-30
CLI-1239,Enterprise,IT Services,Net-15
CLI-3986,SMB,Retail,15 days
CLI-4368,Mid-Market,FMCG,Net-30
CLI-2892,SMB,,Net-60
CLI-3458,Enterprise,Pharma,Net-60
CLI-4141,SMB,Textiles,Net-15
CLI-1212,Enterprise,Construction,Net-15
CLI-1582,Mid-Market,Manufacturing,Net-60
CLI-2572,Mid-Market,Manufacturing,Net-60
CLI-2673,Enterprise,Manufacturing,Net-60
CLI-4404,Enterprise,Manufacturing,Net-30
CLI-0068,SMB,Textiles,60 days
CLI-2214,Enterprise,Retail,Net-60
CLI-1580,Enterprise,Textiles,Net-60
CLI-3639,Mid-Market,FMCG,Net-60
CLI-4665,Mid-Market,FMCG,Net-30
CLI-1725,Mid-Market,Manufacturing,Net-15
CLI-1956,SMB,Logistics,Net-60
CLI-0466,mid-market,,Net-60
CLI-2776,Mid-Market,Textiles,Net-60
CLI-2815,Enterprise,Logistics,60 days
CLI-4304,smb,FMCG,Net-30
CLI-1523,ENTERPRISE,Construction,Net-15
CLI-2566,SMB,Manufacturing,Net-30
CLI-2629,Mid-Market,Pharma,Net-60
CLI-4260,SMB,Logistics,Net-30
CLI-3281,Enterprise,Construction,Net-60
CLI-2146,Mid-Market,Retail,Net-60
CLI-2427,Enterprise,Retail,Net-60
CLI-0414,Mid-Market,Textiles,Net-60
CLI-1802,Mid-Market,Logistics,Net-15
CLI-3868,Enterprise,Manufacturing,
CLI-1904,enterprise,Manufacturing,Net-30
CLI-1104,SMB,Logistics,NET-30
CLI-4913,Enterprise,Pharma,Net-15
CLI-4234,Enterprise,IT Services,Net-60
CLI-4710,Enterprise,Construction,Net-30
CLI-2243,Enterprise,Textiles,Net-60
CLI-3649,Mid-Market,Construction,Net-60
CLI-1995,Mid-Market,Construction,Net-60
CLI-2645,Mid-Market,Manufacturing,Net-15
CLI-1475,Smb,Pharma,60 days
CLI-0524,Enterprise,IT Services,net60
CLI-0338,Mid-Market,Retail,Net-30
CLI-3138, SMB,Pharma,Net-60
CLI-2600,Mid-Market,Pharma,Net-15
CLI-1633,Mid-Market,FMCG,Net-15
CLI-1504,Enterprise,IT Services,30 days
CLI-1151,Enterprise,FMCG,Net-60
CLI-2185,Mid-Market,Manufacturing,Net-15
CLI-0863,Mid-Market,FMCG,Net-15
CLI-2108,Mid-Market,IT Services,Net-15
CLI-4085,ENTERPRISE,Manufacturing,Net-15
CLI-3635,Mid-Market,Logistics,
CLI-2202,SMB,Logistics,Net-15
CLI-4196,SMB,Retail,Net-60
CLI-4966,mid-market,Pharma,Net-30
CLI-0508,Mid-Market,Manufacturing,Net-60
CLI-2797,Mid-Market,Textiles,Net-15
CLI-0806,Enterprise,FMCG,Net-30
CLI-3120,Enterprise,IT Services,Net-30
CLI-3633,SMB,,
CLI-0956,Mid-Market,Retail,Net-15
CLI-0783,Mid-Market,,Net-60
CLI-0810,Mid-Market,,Net-60
CLI-4244,Enterprise,Logistics,Net-15
CLI-0046,Mid-Market,,Net-60
CLI-1826,Enterprise,Textiles,Net-60
CLI-3044,SMB,Construction,Net-60
CLI-0838,SMB,FMCG,Net-15
CLI-4417,Mid-Market,Construction,Net-60
CLI-3671,Mid-Market,Retail,Net-15
CLI-3833,Mid-Market,Textiles,Net-30
CLI-1029,Mid-Market,Textiles,Net-15
CLI-0851,SMB,Retail,
CLI-2683,SMB,Textiles,Net-30
CLI-0584,Mid-Market,FMCG,Net-30
CLI-1279,Mid-Market,Manufacturing,
CLI-2393,Enterprise,Pharma,Net-15
CLI-2839,SMB,Logistics,Net-30
CLI-2226,SMB,IT Services,Net-30
CLI-0029,Mid-Market,Construction,Net-15
CLI-0218,Enterprise,Textiles,Net-30
CLI-3627,Enterprise,FMCG,Net-60
CLI-2927,Mid-Market,,Net-60
CLI-4161,SMB,IT Services,Net-30
CLI-4075,Mid-Market,,Net-30
CLI-3141,Enterprise,IT Services,Net-60
CLI-3378,Enterprise,Pharma,NET-30
CLI-1932,Mid-Market,Manufacturing,Net-60
CLI-2939,SMB,Logistics,
CLI-4720,Mid Market,Textiles,Net-60
