payment_id,invoice_id,payment_date,amount_paid,discount_applied
PAY-6744,INV-6858,2026-05-29,528421.54,0.00
PAY-1883,INV-1903,2026-09-13,663097.13,10858.25
PAY-4585,INV-4671,2026-11-17,105465.40,0.00
PAY-3159,INV-3216,2027-01-30,804964.87,39707.12
PAY-4633,INV-4725,2026-03-02,693855.72,55677.92
PAY-6637,INV-6752,2026-09-01,487135.14,0.00
PAY-2366,INV-2396,2025-07-19,515438.41,15987.24
PAY-6180,INV-6292,02-10-2026,921054.74,29798.94
PAY-5205,INV-5309,,337642.17,0.00
PAY-5713,INV-5823,2026-11-18,491989.68,
PAY-6592,INV-6710,2026-11-14,1750642.96,0.00
PAY-4908,INV-4999,2025-09-11,162381.30,1644.39
PAY-2840,INV-2868,2026-11-08,,0.00
PAY-1323,INV-1334,2025-07-25,955454.34,14939.19
PAY-6065,INV-6179,2025-06-17,1793605.33,0.00
PAY-7414,INV-9052,2026-03-09,93503.95,0.00
PAY-6768,INV-6881,2025-11-26,46729.84,0.00
PAY-2943,INV-2973,05-05-2026,1071279.57,42889.08
PAY-2068,INV-2089,2025-11-17,274398.77,0.00
PAY-2691,INV-2711,2025-05-14,369832.76,0.00
PAY-5421,INV-5524,2026-09-03,34191.11,0.00
PAY-2897,INV-2928,2025-08-28,542463.96,15052.31
PAY-5930,INV-6042,2026-05-01,207076.01,0.00
PAY-5574,INV-5677,2026-11-17,1591716.66,0.00
PAY-6513,INV-6635,2026-06-14,1127872.88,0.00
PAY-7158,INV-7280,2026-06-02,819517.96,0.00
PAY-5665,INV-5773,2026-05-16,1087545.58,2703.50
PAY-6378,INV-6493,2026-06-02,248798.29,0.00
PAY-5109,INV-5212,2026-03-10,342923.56,0.00
PAY-5110,INV-5212,2026-03-24,505728.93,35492.13
PAY-5932,INV-6044,2026-05-25,385280.76,0.00
PAY-6221,INV-6336,2026-02-08,949375.51,46459.12
PAY-3395,INV-3462,2026-01-14,1544640.94,72920.47
PAY-4294,INV-4372,2026-01-21,1071255.60,38806.16
PAY-4203,INV-4278,22-05-2025,570085.01,0.00
PAY-4893,INV-4983,2026-02-08,138085.88,0.00
PAY-3620,INV-3680,2026-10-19,447282.58,5306.29
PAY-6301,INV-6413,2026-04-05,925949.23,2739.33
PAY-1160,INV-1170,2025-09-01,,0.00
PAY-3197,INV-3259,2025-12-13,1041171.65,27589.27
PAY-6305,INV-6417,2026-12-22,1641853.02,0.00
PAY-5314,INV-5419,2026-02-30,703878.57,0.00
PAY-1508,INV-1515,2025-08-03,724698.26,29924.05
PAY-2724,INV-2739,2026-06-10,322675.81,0.00
PAY-6967,INV-7089,2025-08-09,535658.50,3740.06
PAY-2303,INV-2329,2025-07-03,423119.84,3078.86
PAY-1153,INV-1163,2026-02-06,1211260.19,47130.83
PAY-7113,INV-7233,2026-07-12,625075.12,33641.10
PAY-6891,INV-7012,2026-06-18,1710887.82,31253.94
PAY-7071,INV-7191,2025-06-18,944440.59,0.00
PAY-7063,INV-7184,2026-04-11,1491363.41,0.00
PAY-4258,INV-4335,2026-02-04,275892.98,0.00
PAY-6058,INV-6168,2026-06-25,492995.04,0.00
PAY-5604,INV-5707,2025-09-17,505658.44,0.00
PAY-5168,INV-5275,2026-11-20,376014.76,0.00
PAY-4339,INV-4413,2025-09-07,23381.18,1586.79
PAY-2810,INV-2834,20-07-2025,1922079.59,
PAY-1795,INV-1810,2026-10-08,755881.55,0.00
PAY-4763,INV-4848,,80347.81,
PAY-2982,INV-3013,2026-11-29,876634.47,0.00
PAY-6690,INV-6804,2026-02-30,,29205.11
PAY-5005,INV-5099,2026-12-05,1059497.40,8998.23
PAY-2516,INV-2530,2025-09-07,847468.06,
PAY-5817,INV-5928,2026-11-03,467882.93,
PAY-1524,INV-1531,2025-09-19,1726790.48,1128.68
PAY-1308,INV-1317,2026-07-13,1063256.22,32702.09
PAY-1621,INV-1634,2026-08-27,619180.06,23401.50
PAY-5552,INV-5658,2025-11-15,1970932.92,0.00
PAY-2946,INV-2975,2025-09-23,303137.07,23494.31
PAY-6849,INV-6965,2026-03-21,794646.45,
PAY-3882,INV-3947,2026-07-28,1751995.48,44571.88
PAY-4821,INV-4911,2026-06-06,953002.27,37151.79
PAY-5838,INV-5951,2025-10-29,73164.67,1418.63
PAY-7123,INV-7243,2026-07-20,719629.18,0.00
PAY-4956,INV-5045,2026-10-22,753912.37,0.00
PAY-3397,INV-3464,2026-12-25,1926961.85,0.00
PAY-3053,INV-3089,2025-11-01,371023.54,30454.69
PAY-2903,INV-2934,2026-07-26,921087.94,0.00
PAY-3322,INV-3383,2026-05-17,1021037.71,73206.78
PAY-1481,INV-1491,2026-04-05,134724.58,0.00
PAY-1492,INV-1500,2026-12-18,1918571.49,0.00
PAY-1154,INV-1164,2026-06-26,1666642.73,10172.86
PAY-3156,INV-3213,2025-09-29,1127036.59,0.00
PAY-5032,INV-5129,2026-09-16,515246.83,0.00
PAY-6554,INV-6673,2026-04-17,844735.02,0.00
PAY-5639,INV-5744,2026-05-11,1117291.87,0.00
PAY-1597,INV-1610,2026-06-20,491803.15,0.00
PAY-2394,INV-2421,2026-05-17,755167.84,0.00
PAY-2836,INV-2862,2026-06-24,75470.14,0.00
PAY-1660,INV-1675,2025-10-01,1429014.99,0.00
PAY-1125,INV-1132,2025-07-15,717780.02,0.00
PAY-6242,INV-6357,2026-01-26,1109446.68,
PAY-6307,INV-6418,2025-07-01,704276.47,0.00
PAY-3299,INV-3364,2026-07-26,284763.58,0.00
PAY-7054,INV-7176,2025-06-16,308653.57,
PAY-4614,INV-4702,,1688939.37,53350.15
PAY-6105,INV-6214,2026-10-29,1557257.50,68317.47
PAY-2658,INV-2679,2026-08-22,1695491.72,0.00
PAY-3048,INV-3084,2025-12-19,954527.72,24625.30
PAY-2162,INV-2182,2025-09-13,290659.43,4216.66
PAY-6676,INV-6791,2026-04-02,638098.64,0.00
PAY-6158,INV-6268,2026-04-01,325077.64,0.00
PAY-7232,INV-7359,2025-10-01,1754357.59,14303.32
PAY-2105,INV-2124,2026-06-07,46903.23,966.85
PAY-5220,INV-5325,09-01-2026,306869.75,21529.88
PAY-1151,INV-1160,2026-04-10,865164.41,0.00
PAY-6095,INV-6206,2026-04-22,1380814.81,50191.98
PAY-4486,INV-4567,2026-08-11,1460015.08,497.04
PAY-5309,INV-5414,2025-12-06,526237.68,8188.46
PAY-7326,INV-7450,2025-07-21,870558.64,0.00
PAY-1799,INV-1812,2026-06-13,772774.78,-549.41
PAY-1897,INV-1915,2025-12-17,547303.50,2126.47
PAY-6683,INV-6800,2026-07-15,288512.70,33416.09
PAY-1359,INV-1367,2026-10-16,682786.28,0.00
PAY-1337,INV-1347,2025-08-05,322256.99,0.00
PAY-3058,INV-3094,2026-04-30,53280.81,0.00
PAY-4616,INV-4704,2026-09-04,999801.21,0.00
PAY-2630,INV-2651,2025-07-24,269170.64,3154.82
PAY-1498,INV-1507,2026-03-21,1907665.52,0.00
PAY-4805,INV-4894,2025-08-14,819478.44,20856.71
PAY-2661,INV-2681,2026-07-28,417162.93,0.00
PAY-1408,INV-1419,2025-05-09,705264.61,18201.93
PAY-6012,INV-6126,2025-09-08,1062716.24,
PAY-5686,INV-5796,2025-10-03,463956.14,26745.62
PAY-4483,INV-4563,2025-08-18,306704.53,36872.87
PAY-4809,INV-4898,2026-01-11,1578710.99,
PAY-4245,INV-4322,2026-04-03,1501409.50,1073.71
PAY-2377,INV-2405,2025-06-08,792027.58,40603.90
PAY-1061,INV-1062,2026-02-30,1336948.81,43284.00
PAY-2534,INV-2551,22-07-2025,1446211.53,0.00
PAY-4798,INV-4887,,84976.54,0.00
PAY-5926,INV-6039,2025-10-27,33602.59,1348.58
PAY-4293,INV-4371,2025-12-13,-265435.53,2354.26
PAY-7356,INV-7478,2026-02-08,428813.67,0.00
PAY-3756,INV-3819,2027-01-04,685278.85,0.00
PAY-4080,INV-4147,2026-07-09,488222.48,5767.79
PAY-1405,INV-1416,26-10-2026,360176.66,-932.25
PAY-3383,INV-3448,16-01-2027,114486.97,3671.64
PAY-4441,INV-4520,2026-07-16,332788.83,0.00
PAY-4888,INV-4977,2025-12-13,493048.98,0.00
PAY-4387,INV-4464,2026-02-23,580023.68,
PAY-5765,INV-5878,,40521.75,1322.35
PAY-1860,INV-1876,2026-03-06,558758.04,0.00
PAY-2571,INV-2590,,907595.54,40810.03
PAY-2611,INV-2629,2025-10-01,770209.99,10452.06
PAY-6125,INV-6232,2026-05-23,276788.40,35076.94
PAY-4561,INV-4650,2025-09-09,729225.26,41840.83
PAY-2089,INV-2106,2026-06-12,833063.91,38598.65
PAY-1138,INV-1144,2025-05-14,1876104.89,23133.66
PAY-1274,INV-1284,2026-08-13,372523.02,12861.15
PAY-4210,INV-4286,2026-07-02,1093196.26,0.00
PAY-5495,INV-5602,2025-06-12,1448391.42,18079.89
PAY-1649,INV-1664,2025-10-26,685702.05,52443.55
PAY-4392,INV-4470,2026-04-12,1658100.76,55960.33
PAY-6863,INV-6978,2026-11-29,62324.91,0.00
PAY-2662,INV-2681,20-08-2026,471751.98,0.00
PAY-4966,INV-5057,2026-12-11,1838534.79,0.00
PAY-4653,INV-4742,2026-01-26,1482155.02,0.00
PAY-6118,INV-6227,2026-05-28,626274.58,0.00
PAY-5538,INV-5642,2026-07-27,978499.70,54867.33
PAY-1046,INV-1046,23-02-2026,1745311.33,40235.56
PAY-5529,INV-5636,2026-05-03,445953.35,0.00
PAY-6202,INV-6315,2025-10-09,,35372.32
PAY-4454,INV-4534,2026-04-21,1283731.44,0.00
PAY-6724,INV-6838,2026-07-04,5290.39,0.00
PAY-1738,INV-1749,2026-04-05,875799.88,37518.01
PAY-3090,INV-3127,2025-12-18,175068.87,0.00
PAY-5068,INV-5171,2027-01-11,1517525.71,0.00
PAY-2751,INV-2767,2026-09-05,327712.80,9605.65
PAY-1818,INV-1832,2027-01-21,91902.64,0.00
PAY-3880,INV-3945,2026-01-01,1486573.16,46503.70
PAY-5534,INV-5640,2026-02-05,172091.78,0.00
PAY-2965,INV-2999,2025-09-07,154201.30,9635.32
PAY-6868,INV-6983,2026-09-11,84782.53,1377.61
PAY-7320,INV-7444,2025-11-15,1122933.33,26561.43
PAY-5066,INV-5169,2026-07-11,1504587.44,0.00
PAY-7072,INV-7192,,855319.07,0.00
PAY-3941,INV-4004,2027-01-23,385976.80,0.00
PAY-5217,INV-5322,2026-11-29,258173.44,0.00
PAY-5039,INV-5135,2025-10-22,232375.53,
PAY-6223,INV-6338,2025-12-20,1788992.89,-59809.47
PAY-5427,INV-5531,2026-03-08,1788847.52,2435.60
PAY-3436,INV-3501,02-10-2026,1233559.77,0.00
PAY-7045,INV-7169,2026-03-12,67906.42,408.51
PAY-2423,INV-2446,2026-06-03,662354.93,4119.87
PAY-5772,INV-5885,2026-03-17,831345.36,0.00
PAY-4823,INV-4913,2025-11-07,172762.42,4378.60
PAY-5024,INV-5120,2026-08-13,781767.17,0.00
PAY-4691,INV-4772,2026-09-25,1591860.42,
PAY-4621,INV-4710,2026-12-10,1571319.82,22512.37
PAY-7242,INV-7368,2025-10-17,447199.94,
PAY-2712,INV-2728,2026-09-07,412706.52,0.00
PAY-1584,INV-1596,2026-11-08,1179961.72,0.00
PAY-4495,INV-4576,2026-09-27,406154.18,0.00
PAY-3267,INV-3328,2025-10-13,861496.72,0.00
PAY-2745,INV-2760,2025-08-17,358966.01,0.00
PAY-1387,INV-1398,2026-09-05,536801.43,0.00
PAY-2872,INV-2899,2026-08-08,566196.85,0.00
PAY-7019,INV-7144,2026-12-07,1059797.74,0.00
PAY-6782,INV-6894,2026-12-05,450046.33,0.00
PAY-1542,INV-1549,2025-06-08,1760345.71,0.00
PAY-3951,INV-4013,2026-04-04,516870.75,0.00
PAY-1231,INV-1238,2026-04-03,-347186.13,0.00
PAY-5804,INV-5915,2026-04-04,365369.78,0.00
PAY-4320,INV-4396,2025-06-07,1005129.73,46588.38
PAY-6226,INV-6341,2026-03-13,1090359.29,-498.70
PAY-5303,INV-5409,2026-04-20,212410.21,0.00
PAY-3455,INV-3521,2025-08-03,527697.37,0.00
PAY-1114,INV-1120,2025-09-20,391085.00,0.00
PAY-6003,INV-6114,2026-05-22,1295184.30,0.00
PAY-3712,INV-3772,2026-02-23,1656527.18,0.00
PAY-2815,INV-2840,2025-11-20,866206.40,20489.83
PAY-3021,INV-3057,2025-07-17,1347158.82,0.00
PAY-3526,INV-3583,2026-01-16,73701.83,0.00
PAY-5603,INV-5707,2025-08-12,907616.91,0.00
PAY-3796,INV-3860,2025-08-12,181792.07,0.00
PAY-2523,INV-2540,2026-04-17,310465.31,0.00
PAY-2155,INV-2176,2026-04-06,883399.26,0.00
PAY-1413,INV-1427,2026-03-23,120987.27,0.00
PAY-6853,INV-6969,2025-09-16,863180.08,10527.90
PAY-6236,INV-6352,2026-11-26,440814.00,6663.65
PAY-2816,INV-2842,2025-12-23,351053.89,0.00
PAY-5489,INV-5596,2025-08-09,659004.88,33826.07
PAY-1413,INV-1427,2026-08-15,,0.00
PAY-7044,INV-7168,2025-11-12,694924.29,8662.01
PAY-1987,INV-2014,2026-10-17,411703.49,0.00
PAY-2898,INV-2929,2026-09-21,514369.92,0.00
PAY-2668,INV-2688,2026-12-30,1482920.09,0.00
PAY-4120,INV-4187,2025-10-27,414543.47,0.00
PAY-5944,INV-6056,2026-11-25,175018.44,0.00
PAY-1245,INV-1254,2026-06-08,250515.05,8396.17
PAY-4140,INV-4211,2026-06-16,1297258.26,13178.39
PAY-3410,INV-3476,2026-09-15,,15385.11
PAY-4731,INV-4811,2026-07-13,1937422.50,0.00
PAY-4520,INV-4603,2026-09-26,871061.02,36086.53
PAY-6010,INV-6123,2025-10-05,9507.42,0.00
PAY-7032,INV-7157,2025-12-09,1375879.99,0.00
PAY-6604,INV-6719,2026-05-11,509208.39,18859.52
PAY-5993,INV-6106,2026-12-15,1239213.27,0.00
PAY-1434,INV-1447,2026-12-07,1151689.08,
PAY-1628,INV-1644,2025-09-26,1865769.93,31046.62
PAY-1263,INV-1273,2026-10-24,787839.94,11117.11
PAY-6469,INV-6590,2026-01-30,118316.07,2295.16
PAY-5178,INV-5283,2026-02-22,267265.70,0.00
PAY-2462,INV-2474,2026-05-02,,0.00
PAY-3493,INV-3559,2026-05-26,1711223.16,0.00
PAY-1518,INV-1526,2026-07-16,145121.56,0.00
PAY-3167,INV-3227,2026-09-08,751620.28,0.00
PAY-1665,INV-1680,2026-05-01,1022712.99,21014.21
PAY-1356,INV-1364,2026-10-29,187915.82,16478.10
PAY-7142,INV-7264,2026-07-19,,0.00
PAY-6056,INV-6165,2026-11-13,1906480.67,0.00
PAY-6499,INV-6622,2026-03-22,1190782.85,0.00
PAY-3180,INV-3242,2026-01-25,948584.80,0.00
PAY-6882,INV-6998,2026-11-20,512729.58,0.00
PAY-3536,INV-3591,2026-09-19,210991.90,-624.10
PAY-4200,INV-4274,2026-05-01,1247260.44,
PAY-1086,INV-1088,2025-08-20,857140.32,0.00
PAY-4618,INV-4706,,63451.78,2661.45
PAY-5741,INV-5855,2026-07-28,352934.21,4250.57
PAY-5099,INV-5202,24-04-2026,336550.41,0.00
PAY-2395,INV-2423,2026-04-04,776646.09,0.00
PAY-6557,INV-6675,,699459.92,775.03
PAY-1418,INV-1431,2025-05-22,774586.18,0.00
PAY-4745,INV-4826,2025-10-23,1839571.78,0.00
PAY-7136,INV-7257,2026-08-25,508500.05,19542.52
PAY-3283,INV-3346,2026-09-15,683853.98,0.00
PAY-4795,INV-4882,2026-04-29,1299071.83,0.00
PAY-3036,INV-3070,2025-09-26,28513.17,660.47
PAY-3297,INV-3362,2026-04-19,1683528.19,
PAY-6438,INV-6557,10-01-2027,1952838.69,0.00
PAY-3466,INV-3530,18-11-2026,1641160.16,0.00
PAY-4113,INV-4184,20-09-2025,1002473.64,0.00
PAY-6682,INV-6798,20-09-2026,524400.05,11777.97
PAY-4285,INV-4363,2026-05-07,174300.86,0.00
PAY-4413,INV-4489,2026-11-06,686390.07,0.00
PAY-2888,INV-2915,,608070.50,14922.85
PAY-5428,INV-5532,2026-11-16,492232.49,24706.38
PAY-6912,INV-7033,2025-02-30,1678373.32,0.00
PAY-1428,INV-1439,2026-09-08,1526905.56,0.00
PAY-6134,INV-6242,2025-07-05,842204.22,0.00
PAY-1923,INV-1943,2026-11-02,115377.90,2312.49
PAY-5875,INV-5990,2026-05-16,1880465.97,0.00
PAY-7104,INV-7225,2025-06-25,,24847.38
PAY-2015,INV-2044,2026-04-24,1158819.85,0.00
PAY-3132,INV-3178,2026-10-07,151604.47,0.00
PAY-3387,INV-3452,2025-07-06,23391.77,818.28
PAY-6536,INV-6657,2026-06-30,1818327.79,0.00
PAY-3685,INV-3744,2026-07-09,-627180.64,0.00
PAY-1548,INV-1555,2026-06-16,1703412.98,11197.39
PAY-7370,INV-7492,2027-01-09,1668657.97,0.00
PAY-5292,INV-5396,2026-05-02,557845.87,
PAY-4495,INV-4576,2026-10-14,97971.08,0.00
PAY-3398,INV-3465,2026-09-03,1109494.97,5639.17
PAY-1769,INV-1780,2026-01-15,927195.91,36283.03
PAY-5335,INV-5445,2025-09-25,70898.53,1822.84
PAY-6395,INV-6508,2025-11-07,1874231.93,66431.91
PAY-2930,INV-2962,2026-08-22,228153.68,7862.89
PAY-6231,INV-6346,2026-10-17,409167.49,0.00
PAY-5016,INV-5111,2026-04-13,1617064.90,29888.01
PAY-6113,INV-6223,2026-01-13,172077.74,13707.50
PAY-6102,INV-6211,2026-05-29,802806.37,0.00
PAY-3066,INV-3102,2026-04-07,1487418.04,48536.71
PAY-6775,INV-6888,2026-04-06,1505936.11,0.00
PAY-3386,INV-3450,2025-10-30,300720.19,
PAY-5077,INV-5181,2026-08-12,122642.54,4010.00
PAY-1761,INV-1773,2026-03-11,545611.82,0.00
PAY-7056,INV-7177,2025-06-27,496337.35,0.00
PAY-1962,INV-1987,2026-07-04,904539.19,0.00
PAY-7182,INV-7306,2026-09-20,182919.27,
PAY-3614,INV-3675,24-08-2025,452217.44,16219.54
PAY-5235,INV-5339,2026-12-28,133989.05,0.00
PAY-7207,INV-7335,2025-09-17,663148.27,0.00
PAY-4797,INV-4886,2026-11-23,1765928.09,0.00
PAY-5969,INV-6082,2026-06-29,49989.08,
PAY-3702,INV-3761,2026-10-28,1796783.30,0.00
PAY-5825,INV-5936,2026-10-10,611637.32,21479.02
PAY-3566,INV-3624,2025-11-20,1448849.49,0.00
PAY-5761,INV-5873,2025-09-12,1543306.15,9117.27
PAY-4434,INV-4512,,48684.32,
PAY-4313,INV-4389,2026-09-25,1368453.02,18926.49
PAY-5729,INV-5840,2025-10-14,228925.78,0.00
PAY-7256,INV-7382,2025-11-14,377362.33,18754.77
PAY-1180,INV-1188,2026-03-06,1232792.21,24603.60
PAY-7031,INV-7156,28-12-2025,1404400.57,0.00
PAY-7340,INV-7462,2025-11-06,1401854.29,43162.31
PAY-3023,INV-3059,,,33076.41
PAY-6247,INV-6362,2026-02-10,99645.62,10082.46
PAY-3000,INV-3033,2026-08-08,110833.58,0.00
PAY-6060,INV-6171,2026-12-09,416923.73,0.00
PAY-6229,INV-6344,2026-04-01,160187.88,0.00
PAY-1515,INV-1522,2026-01-09,325658.38,0.00
PAY-3645,INV-3704,2026-10-14,684837.80,33130.08
PAY-2054,INV-2076,2025-12-14,1495741.70,45960.68
PAY-6002,INV-6113,02-08-2026,19891.40,231.54
PAY-5980,INV-6093,2026-09-17,536083.40,0.00
PAY-4963,INV-5053,2026-05-13,691648.34,-365.97
PAY-2789,INV-2809,2026-02-05,126391.16,0.00
PAY-5429,INV-5533,2025-07-18,485853.49,15833.32
PAY-5340,INV-5449,2026-01-28,917980.28,33793.84
PAY-1945,INV-1966,2025-10-23,604139.91,0.00
PAY-1152,INV-1161,2026-03-22,1996693.01,0.00
PAY-4471,INV-4554,2026-01-03,1194642.18,0.00
PAY-4079,INV-4146,2026-02-02,287593.50,0.00
PAY-3507,INV-3568,2026-08-17,876709.01,0.00
PAY-3833,INV-3896,2026-03-28,858725.74,43488.40
PAY-3869,INV-3934,2026-04-09,714091.15,5322.34
PAY-5485,INV-5591,2026-04-13,1385146.99,0.00
PAY-5717,INV-5827,2026-04-09,1767703.32,0.00
PAY-1406,INV-1418,2026-06-02,936432.30,0.00
PAY-7101,INV-7221,2025-09-20,984289.62,9866.23
PAY-6239,INV-6355,2026-08-12,1168058.39,87269.61
PAY-3777,INV-3841,03-07-2026,254544.78,1227.32
PAY-2071,INV-2091,2026-11-10,626294.44,0.00
PAY-2210,INV-2231,2026-05-23,923398.13,0.00
PAY-1444,INV-1457,2026-07-28,1261860.99,66393.84
PAY-2640,INV-2661,2026-09-27,1994448.82,0.00
PAY-3873,INV-3939,2026-10-19,528369.36,0.00
PAY-4774,INV-4858,2026-01-24,,2099.24
PAY-5596,INV-5700,2026-01-20,894722.73,0.00
PAY-6382,INV-6497,2026-01-22,1462555.68,72883.33
PAY-6695,INV-6810,2027-01-01,976364.44,0.00
PAY-1029,INV-1028,2025-09-02,291508.75,0.00
PAY-1545,INV-1552,2026-06-07,400505.65,17496.67
PAY-3426,INV-3491,2026-09-28,149509.45,0.00
PAY-5092,INV-5195,2026-01-08,1318223.28,54638.41
PAY-5249,INV-5354,2026-02-24,1679962.35,18281.20
PAY-2121,INV-2140,2025-07-29,358279.34,0.00
PAY-2863,INV-2888,2026-02-27,,0.00
PAY-2504,INV-2520,2025-06-12,1130659.33,0.00
PAY-4297,INV-4374,2026-02-30,424735.24,
PAY-3803,INV-3867,2026-11-24,733785.99,29397.25
PAY-5222,INV-5326,2025-11-29,1432783.70,0.00
PAY-1688,INV-1701,2026-01-29,531527.61,4295.52
PAY-4167,INV-4243,2026-10-03,36432.58,0.00
PAY-5153,INV-5257,2025-06-16,1420833.68,49014.55
PAY-5282,INV-5386,2026-10-28,1909097.46,0.00
PAY-5379,INV-5486,2025-11-21,422756.17,21596.96
PAY-6687,INV-6802,2025-10-04,393873.53,0.00
PAY-1870,INV-1886,2025-10-26,455823.75,0.00
PAY-1540,INV-1547,2026-06-14,1284140.60,0.00
PAY-1796,INV-1810,2026-09-04,1151493.24,0.00
PAY-2273,INV-2297,2025-11-30,24191.42,0.00
PAY-5025,INV-5122,2026-08-24,1135930.21,0.00
PAY-2044,INV-2068,,1148893.82,12307.62
PAY-1038,INV-1041,2025-11-18,1290467.22,0.00
PAY-7375,INV-7499,,848203.94,64914.06
PAY-2635,INV-2656,2026-02-30,829245.97,0.00
PAY-2725,INV-2740,2025-11-30,884167.52,
PAY-5224,INV-5329,2026-03-21,1605267.87,0.00
PAY-3247,INV-3307,2025-06-30,783362.67,0.00
PAY-6271,INV-6385,2025-07-28,654723.17,
PAY-2859,INV-2885,2025-08-28,211050.97,
PAY-5837,INV-5950,2025-06-09,292124.46,30891.03
PAY-3773,INV-3837,2025-10-30,22951.09,0.00
PAY-5194,INV-5298,2026-01-08,962731.89,7431.58
PAY-4687,INV-4768,2025-12-27,583269.80,17847.98
PAY-2107,INV-2127,2026-05-29,,0.00
PAY-3062,INV-3097,2026-07-10,,
PAY-5886,INV-6003,2026-04-11,133469.53,5677.67
PAY-1603,INV-1617,2025-05-29,1643720.77,76617.90
PAY-2339,INV-2365,2026-12-02,696870.28,0.00
PAY-2512,INV-2526,2025-07-09,777478.38,0.00
PAY-3879,INV-3944,2025-10-25,60064.41,3.21
PAY-5933,INV-6044,2026-06-12,458277.10,0.00
PAY-6390,INV-6503,2026-09-21,,5668.41
PAY-4726,INV-4806,17-08-2026,923384.72,40298.52
PAY-4984,INV-5077,2025-06-09,949845.71,0.00
PAY-1358,INV-1366,2026-08-18,1266862.40,35708.73
PAY-6948,INV-7069,2025-09-11,58199.04,1393.21
PAY-4341,INV-4415,2026-03-23,1730576.00,0.00
PAY-2878,INV-2907,2026-10-20,806672.86,0.00
PAY-6400,INV-6514,,1868337.28,0.00
PAY-1893,INV-1911,31-07-2025,368498.67,0.00
PAY-4968,INV-5059,2026-02-30,1489058.64,0.00
PAY-4772,INV-4857,2025-08-20,159866.55,0.00
PAY-3041,INV-3074,2026-09-20,1789033.69,35806.52
PAY-3889,INV-3954,2026-05-20,,45549.05
PAY-7383,INV-9272,2025-06-17,289094.26,0.00
PAY-4084,INV-4153,06-12-2026,1111505.71,0.00
PAY-6448,INV-6568,2026-08-30,727546.06,
PAY-2784,INV-2804,2025-07-19,1948396.97,0.00
PAY-2841,INV-2869,2026-10-22,1164432.94,41311.26
PAY-2099,INV-2116,2025-12-11,608302.08,0.00
PAY-3162,INV-3221,2026-06-23,655388.32,8312.51
PAY-3819,INV-3883,2025-07-12,239430.82,0.00
PAY-5179,INV-5284,2025-07-01,652670.76,0.00
PAY-1265,INV-1274,2026-10-04,56874.75,166.29
PAY-6394,INV-6507,2025-11-26,302529.95,5346.11
PAY-6312,INV-6422,2026-09-09,1511485.63,0.00
PAY-4343,INV-4417,2026-04-04,1971288.60,0.00
PAY-4573,INV-4660,2026-02-28,1531455.62,48393.67
PAY-1714,INV-1728,2025-09-19,218906.99,0.00
PAY-4122,INV-4189,2026-11-11,1103263.81,6185.93
PAY-4455,INV-4535,2026-09-14,535752.23,9459.49
PAY-2280,INV-2303,2026-05-09,56426.10,0.00
PAY-4234,INV-4312,2026-05-29,1884421.70,0.00
PAY-1970,INV-1994,2026-08-03,131409.74,2307.91
PAY-3556,INV-3611,2026-05-25,1701736.83,0.00
PAY-1762,INV-1774,2026-09-28,77237.45,0.00
PAY-4847,INV-4936,2026-11-18,49610.39,-690.95
PAY-7349,INV-7470,2025-12-07,449832.10,0.00
PAY-4375,INV-4452,2026-09-03,265885.17,0.00
PAY-4208,INV-4284,2026-06-20,1800232.46,
PAY-5069,INV-5172,2026-12-12,10694.78,537.78
PAY-6209,INV-6323,2026-08-18,,
PAY-5850,INV-5963,2026-12-12,1217120.70,0.00
PAY-3539,INV-3594,2026-10-17,833381.31,10607.06
PAY-4137,INV-4208,2025-09-29,731937.37,31714.54
PAY-6873,INV-6987,2025-08-08,1359400.59,0.00
PAY-3718,INV-3778,2026-11-29,1800333.21,40402.79
PAY-1459,INV-1469,2025-12-12,261257.89,0.00
PAY-7291,INV-7414,2026-05-07,309393.04,0.00
PAY-2546,INV-2565,2026-11-06,849295.15,0.00
PAY-3447,INV-3512,,1525003.89,0.00
PAY-3581,INV-3645,2025-07-13,362135.11,224.43
PAY-3026,INV-3061,2025-10-31,,0.00
PAY-2449,INV-2465,2025-09-05,458272.48,0.00
PAY-5584,INV-5688,2026-08-24,1846798.46,4483.51
PAY-4980,INV-5073,2027-01-10,199451.56,4011.59
PAY-6980,INV-7101,2026-11-23,1919227.21,80002.98
PAY-2545,INV-2563,2026-01-30,441169.29,0.00
PAY-5010,INV-5103,2026-04-24,968712.61,0.00
PAY-7229,INV-7355,2025-10-08,378250.29,8029.36
PAY-6280,INV-6395,2025-09-14,683162.49,0.00
PAY-1393,INV-1403,2025-09-22,117759.21,
PAY-4989,INV-5082,2025-12-25,173105.36,0.00
PAY-1753,INV-1765,2025-10-25,1680932.31,0.00
PAY-4397,INV-4475,2026-05-12,1023192.58,0.00
PAY-3927,INV-3988,2025-09-10,1757195.56,0.00
PAY-1239,INV-1246,2026-02-15,101942.28,
PAY-4781,INV-4866,2026-05-09,257629.96,1945.09
PAY-5107,INV-5210,2026-07-06,517164.71,0.00
PAY-1192,INV-1199,2026-06-25,315236.99,881.48
PAY-2018,INV-2047,2026-03-25,971439.52,0.00
PAY-2505,INV-2521,2026-05-08,1086304.87,0.00
PAY-4577,INV-4663,2026-09-24,963177.17,33585.68
PAY-2677,INV-2697,2025-08-20,-1585292.85,0.00
PAY-3856,INV-3919,2025-08-26,266825.03,0.00
