invoice_id,client_id,invoice_amount,due_date
INV-6251,CLI-4312,1615867.63,
INV-3766,CLI-4241,52073.50,2025-06-23
INV-1742,CLI-4287,143647.57,2026-04-19
INV-6763,CLI-2366,432876.89,2025-06-20
INV-1243,CLI-2266,33914.53,2025-07-25
INV-4259,CLI-0866,778017.83,2026-01-08
INV-6846,CLI-2597,77264.15,2025-10-19
INV-3971,CLI-3293,189888.79,2026-08-08
INV-7122,CLI-2245,1140975.93,2026-10-01
INV-3187,CLI-1950,1102522.08,2026-06-30
INV-6341,CLI-3858,1090359.29,2026-03-30
INV-6136,CLI-1103,1606851.32,2026-07-07
INV-3152,CLI-2344,1002053.51,2025-10-12
INV-1566,CLI-3672,1905944.04,2026-05-04
INV-3841,CLI-3818,255772.10,2026-06-23
INV-6802,CLI-0268,799974.53,2025-10-09
INV-7229,CLI-0255,26285.41,2026-02-18
INV-7455,CLI-3165,519216.38,2026-03-01
INV-1640,CLI-2978,194015.68,2026-04-13
INV-1941,CLI-0136,128020.25,2026-07-09
INV-5520,CLI-1177,1242007.92,2026-07-27
INV-1034,CLI-3445,1793328.75,09-06-2025
INV-7344,CLI-3729,460883.02,2026-12-06
INV-4657,CLI-1139,1808388.14,2026-11-23
INV-2855,CLI-0475,1490634.37,2025-08-19
INV-4051,CLI-4080,1530978.59,2025-11-22
INV-6270,CLI-0734,717843.08,2026-10-08
INV-1963,CLI-1453,1218663.99,2026-01-15
INV-1592,CLI-1801,888536.40,2025-06-18
INV-4164,CLI-1762,296313.46,2025-11-25
INV-7289,CLI-0723,768823.08,2025-07-14
INV-5428,CLI-3710,1417126.01,2026-09-29
INV-5427,CLI-0813,98782.99,2026-09-16
INV-1561,CLI-3393,1903555.75,2026-05-01
INV-4978,CLI-3891,473829.53,2026-01-16
INV-7343,CLI-1138,52136.62,2025-13-10
INV-4662,CLI-0865,1398986.18,2026-02-02
INV-1761,CLI-2026,619864.59,2025-08-11
INV-7400,CLI-1022,60933.01,2026-04-15
INV-4163,CLI-4768,427737.89,2025-11-26
INV-3827,CLI-0089,640841.17,2026-02-02
INV-1542,CLI-3955,566727.12,2025-06-11
INV-6820,CLI-3067,1158353.61,2026-02-24
INV-2987,CLI-1087,546263.04,2026-06-28
INV-3340,CLI-2855,74038.13,2026-07-30
INV-6795,CLI-4916,N/A,2026-08-27
INV-2018,CLI-2981,1325210.54,2026-08-29
INV-2030,CLI-2861,168732.12,2025-12-12
INV-4571,CLI-3947,1393246.46,2026-08-22
INV-2123,CLI-2016,523880.98,2025-08-28
INV-6791,CLI-1614,638098.64,2026-03-14
INV-3622,CLI-1989,N/A,2026-07-01
INV-2932,CLI-1754,1633475.77,2026-12-10
INV-4677,CLI-1959,1694579.26,2025-11-22
INV-7226,CLI-2601,96294.48,2025-12-27
INV-4337,CLI-4017,1369293.55,2026-08-06
INV-3355,CLI-1067,1356587.48,2026-06-13
INV-4246,CLI-0796,805743.70,2025-12-23
INV-1774,CLI-2227,77237.45,30-08-2026
INV-7209,CLI-0856,237529.97,18-10-2026
INV-2035,CLI-4699,345444.92,2025-08-26
INV-4810,CLI-3595,1705866.77,2025-12-01
INV-5750,CLI-3927,425317.40,2025-06-23
INV-2411,CLI-5334,36023.25,2025-06-01
INV-4729,CLI-2974,1574432.52,2026-01-07
INV-5889,CLI-3547,798996.22,2025-12-05
INV-6119,CLI-0226,1918506.05,2026-12-24
INV-2485,CLI-1349,1005240.21,2025-06-03
INV-1939,CLI-2095,449815.49,10-07-2025
INV-3168,CLI-4470,1334647.61,2025-09-30
INV-4450,CLI-4073,147136.37,2026-04-12
INV-5699,CLI-5081,1100230.73,2025-12-08
INV-6098,CLI-3439,1847319.25,2025-11-14
INV-5250,CLI-2882,637835.64,2025-11-05
INV-2450,CLI-2122,414576.78,2025-11-02
INV-6161,CLI-0488,1777950.32,2026-06-02
INV-4308,CLI-4679,,2025-09-07
INV-5252,CLI-1709,1455899.55,2025-07-26
INV-4925,CLI-1850,325874.93,2026-07-18
INV-2460,CLI-0388,1471772.62,2026-07-13
INV-5795,CLI-4846,1860288.18,2026-10-10
INV-3486,CLI-3928,38225.64,2025-09-15
INV-5342,CLI-0859,1904130.13,2025-11-20
INV-4234,CLI-0687,178866.04,2026-06-26
INV-1701,CLI-2839,535823.13,
INV-5580,CLI-4618,1526986.69,2025-08-02
INV-5811,CLI-3229,164965.90,2026-09-12
INV-4748,CLI-4647,1324473.19,2025-06-17
INV-7433,CLI-0221,17442.79,2026-11-25
INV-5260,CLI-1327,995719.99,2026-02-22
INV-5224,CLI-4115,670669.17,2026-07-22
INV-5214,CLI-1207,1793162.42,2025-09-23
INV-5785,CLI-4476,754382.59,2025-12-07
INV-6928,CLI-3702,1803849.17,2026-04-10
INV-2999,CLI-2285,376584.05,2025-07-25
INV-7240,CLI-1869,N/A,2026-09-13
INV-3872,CLI-4617,307332.77,2025-07-24
INV-2169,CLI-0047,1683802.71,2026-05-07
INV-4447,CLI-1245,1753301.08,2025-07-13
INV-5408,CLI-4550,227744.40,19-08-2026
INV-5435,CLI-3619,1335600.65,
INV-7194,CLI-1414,1557351.02,2025-07-04
INV-2890,CLI-1876,1467306.72,2026-04-16
INV-4206,CLI-3877,893818.75,2026-04-26
INV-4001,CLI-0745,998540.30,2026-01-15
INV-5421,CLI-0834,1427409.93,2026-06-25
INV-2376,CLI-1545,1653667.37,2026-12-29
INV-2138,CLI-3715,170100.35,2026-03-15
INV-2807,CLI-1029,63489.86,11-07-2026
INV-3498,CLI-3216,1717963.66,2025-12-31
INV-2901,CLI-3093,72798.65,2026-12-11
INV-5952,CLI-2248,673281.48,2025-10-20
INV-1457,CLI-1354,1328254.83,2026-06-24
INV-6736,CLI-4149,1273490.53,2026-12-11
INV-6723,CLI-0583,522215.09,2026-01-27
INV-3335,CLI-0225,1543964.81,2026-03-26
INV-1141,CLI-0097,342753.52,2026-03-14
INV-5609,CLI-1812,676610.40,2025-12-06
INV-2086,CLI-4883,575183.87,2026-06-13
INV-3445,CLI-3242,946603.34,2026-06-12
INV-1140,CLI-3555,1728129.65,2026-03-17
INV-1753,CLI-3927,1891886.83,2026-01-25
INV-7494,CLI-2398,1145952.26,2025-08-22
INV-1222,CLI-1979,659716.12,2026-07-12
INV-7271,CLI-0681,498871.06,2026-06-23
INV-5742,CLI-4319,1456295.97,2025-11-01
INV-2332,CLI-2034,552001.01,2025-10-30
INV-5019,CLI-2257,1097376.89,2026-08-18
INV-2616,CLI-2208,1714481.06,2025-06-22
INV-1089,CLI-4656,1066485.15,2026-11-06
INV-7107,CLI-0925,1448933.79,2026-01-05
INV-5102,CLI-2490,295823.26,2025-09-27
INV-1310,CLI-1354,1143873.86,2025-12-06
INV-3367,CLI-2184,-384178.09,01-10-2025
INV-6421,CLI-1739,906701.50,
INV-3722,CLI-2437,121660.05,2026-07-27
INV-6177,CLI-4335,N/A,2026-09-16
INV-4326,CLI-1461,-1740935.40,2025-07-22
INV-4630,CLI-5283,17999.13,2026-08-18
INV-3517,CLI-2063,,2026-02-20
INV-1472,CLI-0483,1122739.94,2025-08-31
INV-4774,CLI-4109,1323384.63,2025-06-12
INV-5919,CLI-0586,124447.80,2026-04-07
INV-1170,CLI-4720,701108.18,2025-09-26
INV-2723,CLI-4355,658110.83,2026-04-10
INV-1155,CLI-2949,1068132.38,01-09-2026
INV-1213,CLI-2025,115941.38,2025-08-31
INV-2439,CLI-0087,N/A,2026-11-30
INV-1949,CLI-0502,672605.03,2026-04-02
INV-1055,CLI-3956,1316250.72,2026-02-18
INV-4419,CLI-4913,402154.60,24-07-2025
INV-1115,CLI-4358,-1438324.75,2025-11-13
INV-3549,CLI-0452,1962266.94,2025-06-27
INV-6703,CLI-0521,74675.29,2025-08-06
INV-4502,CLI-4026,1016122.61,2025-06-16
INV-2567,CLI-3056,"₹996,989.03",2026-12-20
INV-5280,CLI-0931,193311.72,2026-07-20
INV-5602,CLI-0536,1466471.31,2025-06-08
INV-6283,CLI-1042,,2026-01-27
INV-4426,CLI-2257,631370.03,2026-12-11
INV-6584,CLI-3391,789380.44,2026-11-11
INV-5397,CLI-2320,1824803.68,2025-11-12
INV-1266,CLI-0691,1580592.50,2025-08-31
INV-3850,CLI-4716,300319.33,2026-05-09
INV-6872,CLI-0757,859989.14,2026-07-05
INV-3276,CLI-3812,543632.23,2025-12-30
INV-3853,CLI-3582,744974.20,2026-01-04
INV-4915,CLI-1689,1914348.62,2026-13-03
INV-6578,CLI-0420,12035.02,2025-08-16
INV-1781,CLI-2636,1983616.69,2026-08-31
INV-6777,CLI-1018,1653304.25,2025-07-20
INV-3886,CLI-0973,1930555.62,2026-10-09
INV-4665,CLI-3585,1884661.82,
INV-7144,CLI-4829,1059797.74,2026-11-15
INV-6500,CLI-0993,942137.93,2025-11-07
INV-5119,CLI-1770,380472.67,2025-12-13
INV-4294,CLI-4972,470027.39,2026-06-20
INV-6694,CLI-0555,1544695.31,2026-02-17
INV-3173,CLI-3992,850715.67,2026-05-28
INV-6835,CLI-3001,83422.54,2025-12-11
INV-1136,CLI-2649,1142618.37,2025-07-09
INV-5653,CLI-2809,460426.06,2026-12-22
INV-2428,CLI-4090,1343972.78,2026-05-05
INV-2746,CLI-3032,399942.90,2025-10-17
INV-3055,CLI-2236,760276.33,2026-01-20
INV-6743,CLI-3126,,2026-03-07
INV-5054,CLI-2636,369099.55,2026-05-25
INV-6282,CLI-2033,844903.15,2025-07-26
INV-2409,CLI-2371,1133533.07,2026-07-29
INV-1106,CLI-0951,350734.94,2025-12-15
INV-2115,CLI-1691,1749219.14,
INV-4469,CLI-1160,1821845.35,2026-07-06
INV-4852,CLI-0011,1533965.87,2026-09-06
INV-1935,CLI-3779,1683069.14,2026-03-02
INV-7263,CLI-0077,807899.67,2026-02-22
INV-5305,CLI-1081,1319747.56,2026-12-18
INV-2754,CLI-3198,1603098.73,2026-05-05
INV-3798,CLI-4756,155079.37,2026-06-24
INV-5810,CLI-1878,1111435.85,2026-11-23
INV-5009,CLI-2027,1719460.17,15-05-2026
INV-1221,CLI-4475,403439.14,2026-10-27
INV-6825,CLI-2233,1217047.38,2026-12-01
INV-1951,CLI-3148,1219923.23,2025-09-07
INV-2032,CLI-2602,779312.63,2026-02-04
INV-1161,CLI-4273,1996693.01,2026-02-20
INV-1812,CLI-4589,772774.78,2026-06-01
INV-2800,CLI-1284,77471.82,2026-03-17
INV-3511,CLI-2691,525111.98,2025-10-16
INV-4073,CLI-1685,"₹1,910,285.50",2025-08-28
INV-3268,CLI-4406,1526222.61,2026-08-27
INV-3439,CLI-0975,1534815.13,2026-08-20
INV-4140,CLI-0162,1735923.57,2025-11-07
INV-2311,CLI-3147,"₹709,043.42",2026-06-17
INV-2853,CLI-3929,755167.28,2026-09-18
INV-1532,CLI-3403,1968390.37,2025-12-09
INV-6470,CLI-3233,N/A,2026-10-06
INV-3647,CLI-3054,1168099.22,2026-05-25
INV-4627,CLI-4655,427393.39,2026-02-17
INV-3599,CLI-0238,720829.67,2025-12-01
INV-1181,CLI-4844,163293.01,2026-10-13
INV-7359,CLI-2533,1768660.91,2025-09-22
INV-6253,CLI-3999,1329247.76,2026-10-28
INV-2942,CLI-2266,1929254.58,31-10-2026
INV-5752,CLI-1838,326322.38,2026-11-17
INV-6925,CLI-4425,1257227.77,2025-07-27
INV-3423,CLI-4653,365155.99,2026-10-02
INV-2129,CLI-1200,1738306.00,2026-08-11
INV-6082,CLI-4567,49989.08,2026-07-07
INV-4306,CLI-4906,177774.85,2026-03-28
INV-2648,CLI-4080,577534.03,2026-06-30
INV-1617,CLI-2460,1720338.67,2025-06-15
INV-5826,CLI-0541,1445367.40,26-10-2025
INV-3591,CLI-3108,589119.28,2026-10-15
INV-5105,CLI-0964,954344.14,2026-01-25
INV-3426,CLI-3313,1287321.33,2026-10-19
INV-2283,CLI-3205,369111.16,2026-03-04
INV-3144,CLI-1030,1848518.00,2025-06-18
INV-6424,CLI-4738,,2026-10-13
INV-4809,CLI-0634,1908268.37,2025-06-19
INV-6992,CLI-1049,92536.09,2025-10-28
INV-2214,CLI-2644,1269827.00,2026-03-12
INV-2309,CLI-4345,83847.81,2026-09-25
INV-3368,CLI-3370,1069325.49,2025-07-01
INV-1182,CLI-2325,397965.64,2026-12-26
INV-2114,CLI-1530,68338.42,2025-08-17
INV-3485,CLI-1827,1732246.39,2026-05-19
INV-7274,CLI-0134,993185.28,2025-08-26
INV-2282,CLI-5396,1037132.76,2025-07-17
INV-2546,CLI-2622,975789.37,2025-09-09
INV-5273,CLI-3308,,2026-01-22
INV-3843,CLI-1062,714789.51,2025-08-03
INV-4319,CLI-1688,1045409.07,2026-08-09
INV-4470,CLI-2380,1714061.09,2026-04-18
INV-1209,CLI-4874,1654604.40,2026-09-22
INV-1056,CLI-0491,1510751.56,2025-07-29
INV-2471,CLI-0417,1281245.18,2026-08-22
INV-5585,CLI-1715,702874.36,2026-04-24
INV-5042,CLI-2635,1406066.78,2026-09-20
INV-5395,CLI-0905,1747256.00,2026-06-18
INV-6909,CLI-4133,394368.98,2026-06-28
INV-1332,CLI-0546,585722.12,2025-06-05
INV-5741,CLI-0766,"₹1,378,580.14",2026-04-13
INV-3876,CLI-2847,1998438.95,2026-04-26
INV-4563,CLI-2202,831969.35,2025-07-12
INV-3499,CLI-2205,365623.46,2026-13-15
INV-4820,CLI-4170,857281.81,2025-09-19
INV-1107,CLI-2359,1363702.70,2025-10-26
INV-5317,CLI-1430,1435201.72,2025-11-01
INV-6834,CLI-4689,1642827.59,2026-12-26
INV-7460,CLI-0240,850050.09,2026-12-08
INV-5605,CLI-2834,1995088.00,2025-12-07
INV-2405,CLI-2945,832631.48,2025-06-29
INV-3794,CLI-2156,1946886.22,2026-05-04
INV-1679,CLI-1433,425746.48,2025-11-22
INV-5668,CLI-0152,1945272.50,26-04-2026
INV-7047,CLI-3619,885908.34,2025-10-01
INV-5794,CLI-3176,1445287.75,2026-03-13
INV-7469,CLI-0569,287706.07,2026-08-21
INV-3694,CLI-4818,838154.14,2026-11-13
INV-1496,CLI-2580,676040.54,2025-06-30
INV-1190,CLI-4686,348190.25,2025-11-12
INV-6783,CLI-4184,350097.94,2025-11-16
INV-5778,CLI-4149,,2026-03-09
INV-3540,CLI-0962,798614.38,2026-07-31
INV-1751,CLI-0327,1153967.49,02-08-2026
INV-4236,CLI-1026,203271.69,2025-07-13
INV-7207,CLI-3719,182580.60,2026-06-14
INV-3770,CLI-1924,1790092.44,2026-09-07
INV-2640,CLI-0923,1606242.93,2025-06-21
INV-7225,CLI-3503,568027.80,2025-06-21
INV-6105,CLI-2472,1450102.99,
INV-2458,CLI-4583,1081735.51,2025-10-31
INV-3546,CLI-3215,1684995.47,2025-09-03
INV-5804,CLI-0061,N/A,2025-09-01
INV-6479,CLI-2325,1444311.96,2026-03-21
INV-6702,CLI-2312,11605.32,
INV-3573,CLI-0189,553133.97,2026-03-29
INV-2540,CLI-3400,598800.79,2026-04-24
INV-1102,CLI-3768,1115837.53,2026-06-02
INV-3628,CLI-0829,1873851.77,30-12-2026
INV-3442,CLI-1084,"₹1,786,800.68",2026-04-26
INV-2257,CLI-1681,962051.27,2025-11-21
INV-6550,CLI-3649,944097.52,2025-09-07
INV-1239,CLI-3417,-1378812.78,2025-11-02
INV-1777,CLI-1322,357047.61,2026-12-28
INV-5396,CLI-2172,1321323.50,2026-05-25
INV-5033,CLI-1419,1742577.86,2026-11-27
INV-1850,CLI-2128,1491448.73,2026-06-14
INV-5306,CLI-2261,1237807.68,2026-03-31
INV-3779,CLI-0253,1201598.79,2026-12-27
INV-2553,CLI-0115,1843567.17,2026-08-26
INV-7062,CLI-1419,1927535.97,2026-04-07
INV-6317,CLI-4233,1204647.51,2026-02-27
INV-7474,CLI-1003,N/A,2026-11-23
INV-1903,CLI-4590,673955.38,2026-08-23
INV-4833,CLI-1044,1988528.86,2025-08-07
INV-1915,CLI-1503,549429.97,2025-11-26
INV-6169,CLI-3892,"₹365,879.77",2026-10-23
INV-2635,CLI-0810,725428.96,2026-05-06
INV-6674,CLI-2386,1993898.01,2025-09-07
INV-6461,CLI-4574,1547903.53,2026-01-23
INV-2322,CLI-0722,1713071.12,2026-02-03
INV-7376,CLI-0276,1165326.17,2026-09-12
INV-6060,CLI-1491,1051701.18,2025-09-04
INV-4708,CLI-0757,1662862.18,
INV-6100,CLI-1457,761665.35,2025-12-30
INV-2524,CLI-3392,1679793.32,2026-07-19
INV-3600,CLI-3540,1491312.56,2026-04-12
INV-6721,CLI-5224,725232.80,2025-10-17
INV-6362,CLI-3043,206735.39,2026-02-08
INV-7371,CLI-4031,300820.25,2026-12-25
INV-1241,CLI-2891,77756.76,2025-11-07
INV-4611,CLI-4904,950545.23,2026-11-27
INV-6626,CLI-1916,121411.09,2026-09-29
INV-3597,CLI-1603,1312168.25,18-10-2026
INV-2080,CLI-1807,183655.18,2026-05-11
INV-7258,CLI-1795,624035.77,2026-11-30
INV-6592,CLI-0230,1681610.44,2026-13-17
INV-3041,CLI-4180,1796876.39,2025-09-26
INV-7389,CLI-4348,485783.99,2025-12-31
INV-3462,CLI-4155,1617561.41,2026-02-12
INV-4726,CLI-1291,1729177.53,
INV-5949,CLI-3807,65911.93,26-04-2026
INV-2381,CLI-3884,1440414.93,2026-02-03
INV-4846,CLI-0352,1160542.08,2025-11-24
INV-1217,CLI-4285,998814.57,2026-06-16
INV-2839,CLI-0465,1291729.92,2025-09-28
INV-1586,CLI-2333,-178485.85,2026-09-14
INV-3930,CLI-2446,999423.10,2025-12-31
INV-4328,CLI-1437,-562936.09,2026-09-05
INV-5870,CLI-3787,428338.47,2026-04-04
INV-5806,CLI-3580,340593.70,2026-08-01
INV-2904,CLI-1243,1180997.46,2025-12-24
INV-6096,CLI-2289,121619.61,22-07-2025
INV-1412,CLI-0664,1265394.03,2026-11-27
INV-7467,CLI-3453,,2026-08-30
INV-1341,CLI-3941,231896.38,2025-08-14
INV-2738,CLI-4248,-345528.64,2026-03-27
INV-7159,CLI-0880,1258348.48,2025-11-13
INV-3343,CLI-1920,418409.65,2026-11-17
INV-5071,CLI-1285,982343.27,2025-10-12
INV-7384,CLI-2126,1031609.84,2025-08-25
INV-2819,CLI-4113,215573.95,2025-06-22
INV-3980,CLI-2121,734052.12,2026-06-28
INV-2184,CLI-3534,978982.61,2026-07-30
INV-3533,CLI-1634,1777314.56,2026-02-17
INV-2636,CLI-1678,146000.64,2026-08-31
INV-3862,CLI-1169,1102740.43,05-06-2026
INV-1318,CLI-4114,1628442.23,2026-07-01
INV-6634,CLI-1099,701482.38,2026-09-25
INV-5167,CLI-1940,479316.40,2026-03-22
INV-6216,CLI-4113,1028060.76,2026-03-07
INV-6811,CLI-0135,1002248.08,2026-11-06
INV-3870,CLI-1872,564577.96,2026-07-23
INV-3097,CLI-0313,"₹764,655.62",2026-07-08
INV-5159,CLI-0808,383874.10,2026-02-22
INV-3791,CLI-2498,"₹1,813,987.06",2026-10-04
INV-4368,CLI-5398,1053607.76,2026-11-23
INV-1727,CLI-3960,510003.80,2026-02-19
INV-5782,CLI-3526,409810.24,2025-09-06
INV-5766,CLI-0970,723840.87,2026-11-08
INV-5063,CLI-3899,334204.20,2026-11-13
INV-3637,CLI-3021,1253162.62,2026-07-05
INV-5988,CLI-0029,992040.64,2026-02-08
INV-3528,CLI-4776,1241650.68,2026-09-21
INV-1119,CLI-2608,1399927.74,2026-01-09
INV-4869,CLI-2815,604386.13,2026-09-24
INV-1248,CLI-4787,1281103.80,2026-12-31
INV-6143,CLI-4799,127526.28,2026-05-25
INV-6291,CLI-1482,1938126.74,2026-07-04
INV-1558,CLI-0644,935932.31,2025-07-01
INV-4495,CLI-3490,1690570.01,29-08-2025
INV-5163,CLI-3713,192313.39,2026-06-17
INV-5153,CLI-1916,-873943.64,2026-05-02
INV-2806,CLI-2976,1332757.08,2026-05-13
INV-1958,CLI-3068,130933.02,2026-05-28
INV-1608,CLI-0287,904235.66,2026-11-14
INV-2097,CLI-2950,692631.63,2025-06-10
INV-2052,CLI-3133,1938567.68,2025-08-31
INV-2218,CLI-5409,1674182.72,2025-08-18
INV-6684,CLI-3643,1743149.93,2025-10-28
INV-1076,CLI-0699,1070207.17,2026-05-04
INV-1589,CLI-0239,1805250.66,2026-01-15
INV-3313,CLI-1079,1273851.04,2026-05-04
INV-6701,CLI-0658,1871568.88,2026-10-25
INV-4983,CLI-1109,,2026-01-10
INV-4011,CLI-4963,,2026-05-01
INV-7242,CLI-3355,724195.13,2026-11-02
INV-2492,CLI-0835,258715.16,2025-06-04
INV-2361,CLI-2279,984490.22,2026-08-05
INV-4459,CLI-0280,1497097.26,08-05-2026
INV-2869,CLI-0287,1205744.20,2026-10-10
INV-1571,CLI-4101,714302.32,2026-10-31
INV-4998,CLI-3109,"₹332,085.84",2026-10-18
INV-2420,CLI-3418,104122.38,2026-05-02
INV-5672,CLI-2315,1932239.26,2026-11-13
INV-7039,CLI-1157,1580221.50,28-11-2026
INV-5594,CLI-3839,1662155.70,2025-06-24
INV-1817,CLI-1565,690627.29,2026-12-12
INV-2774,CLI-4189,63544.16,2026-05-08
INV-4669,CLI-3301,314673.43,24-06-2025
INV-5813,CLI-1850,1583543.73,2025-10-25
INV-3718,CLI-2751,1830970.05,2026-11-15
INV-1175,CLI-2015,1644519.64,2026-07-21
INV-4834,CLI-1975,834706.03,2026-02-24
INV-5686,CLI-1714,87192.60,2026-07-06
INV-2563,CLI-2993,1028278.40,2026-09-14
INV-1889,CLI-4270,1053452.81,2026-05-19
INV-3215,CLI-2216,1175875.05,2025-07-14
INV-1090,CLI-4476,871608.54,2026-09-12
INV-4522,CLI-2501,1687720.60,2025-09-07
INV-4717,CLI-4412,1350430.47,2025-10-17
INV-5591,CLI-3151,1385146.99,2026-03-04
INV-1073,CLI-2995,1633522.78,2026-12-26
INV-2997,CLI-4418,1386939.47,2026-04-28
INV-1930,CLI-2007,1566355.60,2025-07-22
INV-1334,CLI-3494,970393.53,2025-07-06
INV-4674,CLI-0619,1402997.22,2026-08-23
INV-6484,CLI-4399,1813802.34,2026-10-06
INV-1156,CLI-0705,113929.77,2026-08-22
INV-5181,CLI-2199,248671.77,2026-08-30
INV-2963,CLI-3536,1856575.39,2025-09-28
INV-5003,CLI-0644,1820560.96,2026-12-16
INV-4731,CLI-0323,1559130.00,2026-13-10
INV-6265,CLI-2746,872287.85,2026-12-18
INV-2758,CLI-1684,1570927.52,2026-07-23
INV-4458,CLI-3415,643181.06,2026-12-18
INV-4629,CLI-2839,,2026-10-22
INV-3213,CLI-0582,1127036.59,2025-10-02
INV-3389,CLI-2808,1557981.96,2026-12-05
INV-2155,CLI-4095,1496615.66,03-07-2025
INV-1891,CLI-3101,383260.74,2026-01-22
INV-5431,CLI-1513,1917746.08,2025-11-20
INV-3221,CLI-1056,663700.83,2026-06-18
INV-1368,CLI-0064,173000.43,2025-11-15
INV-5346,CLI-2685,856251.59,2026-09-04
INV-6058,CLI-3373,1088078.87,2026-07-05
INV-6714,CLI-1925,1301515.09,2026-10-31
INV-1491,CLI-5477,226099.37,2026-05-05
INV-4923,CLI-4438,179841.02,2026-11-01
INV-6612,CLI-1558,1478660.04,2026-03-25
INV-3277,CLI-2319,1195873.77,2026-11-09
INV-1313,CLI-4427,1640975.10,17-11-2025
INV-4795,CLI-3814,1782879.41,2026-10-07
INV-3401,CLI-4840,1966286.98,
INV-4207,CLI-4636,1479123.94,2025-07-03
INV-2964,CLI-0548,1321682.76,2025-12-16
INV-5943,CLI-3678,316317.27,2026-01-02
INV-1305,CLI-4144,315878.96,2026-04-07
INV-7185,CLI-0459,711155.64,2026-01-22
INV-6181,CLI-3742,1475579.91,2026-09-17
INV-4790,CLI-1466,1645643.73,2026-12-27
INV-2499,CLI-1628,825878.03,2025-07-17
INV-7465,CLI-0150,1551655.87,2025-06-20
INV-3466,CLI-2488,513758.36,2026-01-16
INV-4305,CLI-2913,933159.40,2026-10-02
INV-5946,CLI-0843,1608905.97,2026-04-24
INV-4999,CLI-2021,289640.76,2025-09-12
INV-6410,CLI-2925,410069.14,2026-08-11
INV-5733,CLI-2542,1801045.00,2025-06-29
INV-3868,CLI-0004,1167643.91,2026-07-10
INV-1548,CLI-2371,336571.59,16-11-2026
INV-3739,CLI-5218,822474.73,2026-03-13
INV-3650,CLI-1372,1247294.54,2026-02-18
INV-1099,CLI-1019,1372847.14,2025-07-29
INV-6232,CLI-0618,-1026569.54,2026-04-14
INV-5240,CLI-3940,978039.17,2026-05-02
INV-5914,CLI-1570,1424738.52,2025-09-10
INV-1556,CLI-1137,1324326.10,2026-12-28
INV-5127,CLI-4367,395420.42,2025-12-10
INV-3782,CLI-2122,276491.03,2026-10-14
INV-6154,CLI-1377,700204.28,2026-05-12
INV-2324,CLI-4880,1634956.37,2025-11-08
INV-3674,CLI-1929,1299647.81,2025-10-20
INV-6319,CLI-1458,,2026-11-12
INV-5296,CLI-1411,775411.23,2025-09-19
INV-7085,CLI-3793,139997.86,2026-06-08
INV-2883,CLI-2196,376240.64,2026-01-30
INV-2676,CLI-1221,1159668.67,2025-08-03
INV-4987,CLI-0452,1026574.54,2026-12-03
INV-5271,CLI-1635,914927.84,2025-07-05
INV-6880,CLI-2217,1909146.74,2026-06-03
INV-6428,CLI-1760,1993109.69,2026-09-27
INV-2611,CLI-3104,703804.75,2025-09-28
INV-2992,CLI-1133,757250.09,2026-09-01
INV-5885,CLI-0563,-831345.36,2026-02-23
INV-5457,CLI-0354,N/A,2026-05-04
INV-6823,CLI-2329,389083.06,29-10-2026
INV-6671,CLI-1723,602801.30,2026-11-27
INV-6780,CLI-4262,1697097.79,2026-05-11
INV-5669,CLI-3174,545365.81,2026-11-23
INV-3497,CLI-3967,1591877.18,2026-06-28
INV-3019,CLI-1081,222329.73,20-09-2026
INV-2549,CLI-3937,1190429.86,2026-03-10
INV-2151,CLI-3511,437286.83,2026-07-26
INV-4394,CLI-3251,1322737.95,
INV-7094,CLI-3470,280050.33,2026-01-29
INV-3693,CLI-3609,1291009.83,2026-03-30
INV-1835,CLI-4928,503229.41,
INV-3677,CLI-3864,618267.88,2026-04-11
INV-2574,CLI-3521,787494.63,2026-04-27
INV-2910,CLI-1322,1273119.07,24-12-2026
INV-2064,CLI-0333,1460614.23,2026-02-22
INV-5961,CLI-3201,946519.77,2026-12-19
INV-4780,CLI-4104,1691145.61,2026-03-13
INV-5481,CLI-4594,31092.50,2026-11-06
INV-1934,CLI-4090,355835.82,2026-01-16
INV-2627,CLI-1980,884653.58,2026-11-12
INV-1759,CLI-3719,1604743.75,2026-08-09
INV-6451,CLI-1072,566068.13,2026-01-06
INV-5909,CLI-3300,669932.17,2026-05-23
INV-4801,CLI-5197,1355109.08,2026-08-24
INV-5341,CLI-3579,1190315.12,2026-03-24
INV-6090,CLI-4734,904420.95,2026-11-18
INV-4016,CLI-2512,1983302.24,2025-09-19
INV-6574,CLI-4113,1451585.42,2026-09-07
INV-3154,CLI-1412,1169483.76,2026-05-10
INV-6806,CLI-0038,142810.90,2026-07-21
INV-2787,CLI-0139,620297.98,2026-02-06
INV-5976,CLI-4121,1758511.20,2026-05-04
INV-3334,CLI-2768,1204768.17,2025-06-29
INV-5649,CLI-2050,554807.95,2026-02-13
INV-1638,CLI-2652,"₹686,499.31",2026-09-20
INV-5090,CLI-1109,1971706.05,2026-08-27
INV-3730,CLI-3279,975843.30,2026-03-28
INV-3270,CLI-0742,458161.49,2026-10-21
INV-2565,CLI-2072,849295.15,2026-10-27
INV-7414,CLI-3166,1025869.86,2026-06-06
INV-3815,CLI-2937,1743906.37,2026-01-03
INV-2729,CLI-3019,1612939.41,2026-02-10
INV-5453,CLI-4847,1947059.33,2025-09-15
